cell_id,fire_count,slide_count,est_damage_usd
1516,0,1,146000
1517,0,1,146000
1518,0,1,146000
1519,0,4,584000
1520,0,0,0
1521,0,1,146000
1522,0,0,0
1523,0,0,0
1524,0,0,0
1525,0,1,146000
1526,0,0,0
1527,1,0,90000
1528,6,0,540000
1529,0,0,0
1530,0,0,0
1531,0,0,0
1532,13,0,1170000
1533,16,0,1440000
1534,7,1,776000
1535,43,0,3870000
1536,56,0,5040000
1537,30,0,2700000
1538,0,0,0
1539,0,0,0
1540,0,0,0
1541,0,0,0
1542,0,0,0
1543,0,0,0
1544,0,0,0
1545,0,0,0
1546,0,0,0
1547,0,0,0
1548,0,0,0
1549,0,0,0
1550,0,0,0
1551,0,0,0
1552,5,33,5268000
1553,0,1,146000
1554,4,0,360000
1555,28,4,3104000
1556,1,0,90000
1557,0,10,1460000
1558,1,9,1404000
1559,1,2,382000
1560,0,0,0
1561,0,36,5256000
1562,10,10,2360000
1563,0,8,1168000
1564,0,0,0
1565,2,2,472000
1566,1,5,820000
1567,0,2,292000
1568,3,1,416000
1569,0,2,292000
1570,0,0,0
1571,0,0,0
1572,1,0,90000
1573,0,0,0
1574,0,0,0
1575,30,0,2700000
1576,7,0,630000
1577,0,0,0
1578,0,0,0
1579,1,0,90000
1580,3,0,270000
1581,0,0,0
1582,1,0,90000
1583,3,0,270000
1584,17,0,1530000
1585,4,0,360000
1586,17,0,1530000
1587,3,0,270000
1588,27,0,2430000
1589,24,1,2306000
1590,48,0,4320000
1591,55,0,4950000
1592,14,0,1260000
1593,0,0,0
1594,0,0,0
1595,0,0,0
1596,0,0,0
1597,0,0,0
1598,0,0,0
1599,0,0,0
1600,0,0,0
1601,0,0,0
1602,0,0,0
1603,0,0,0
1604,0,0,0
1605,0,0,0
1606,21,7,2912000
1607,5,23,3808000
1608,0,0,0
1609,0,0,0
1610,15,1,1496000
1611,0,0,0
1612,0,0,0
1613,0,0,0
1614,0,0,0
1615,0,0,0
1616,0,10,1460000
1617,0,17,2482000
1618,0,6,876000
1619,0,0,0
1620,2,6,1056000
1621,1,0,90000
1622,0,0,0
1623,0,1,146000
1624,0,1,146000
1625,1,0,90000
1626,0,0,0
1627,0,0,0
1628,0,0,0
1629,0,0,0
1630,2,0,180000
1631,14,0,1260000
1632,26,0,2340000
1633,0,0,0
1634,13,0,1170000
1635,16,0,1440000
1636,9,0,810000
1637,14,0,1260000
1638,8,0,720000
1639,8,0,720000
1640,46,5,4870000
1641,47,0,4230000
1642,9,3,1248000
1643,17,6,2406000
1644,18,2,1912000
1645,38,2,3712000
1646,6,0,540000
1647,5,0,450000
1648,0,0,0
1649,0,0,0
1650,0,0,0
1651,0,0,0
1652,0,0,0
1653,0,0,0
1654,0,0,0
1655,0,0,0
1656,0,0,0
1657,0,0,0
1658,0,0,0
1659,0,0,0
1660,0,0,0
1661,16,10,2900000
1662,2,0,180000
1663,6,1,686000
1664,3,1,416000
1665,1,0,90000
1666,3,0,270000
1667,0,0,0
1668,0,0,0
1669,0,0,0
1670,0,0,0
1671,0,0,0
1672,0,0,0
1673,0,0,0
1674,0,0,0
1675,4,11,1966000
1676,17,0,1530000
1677,3,1,416000
1678,1,0,90000
1679,0,0,0
1680,0,0,0
1681,0,0,0
1682,0,0,0
1683,0,0,0
1684,0,0,0
1685,15,0,1350000
1686,121,0,10890000
1687,4,0,360000
1688,1,0,90000
1689,7,0,630000
1690,10,0,900000
1691,14,0,1260000
1692,0,0,0
1693,2,0,180000
1694,3,0,270000
1695,13,0,1170000
1696,12,0,1080000
1697,1,0,90000
1698,24,0,2160000
1699,23,0,2070000
1700,8,0,720000
1701,17,0,1530000
1702,3,0,270000
1703,0,0,0
1704,0,0,0
1705,0,0,0
1706,0,0,0
1707,0,0,0
1708,0,0,0
1709,0,0,0
1710,0,0,0
1711,0,0,0
1712,0,0,0
1713,0,0,0
1714,0,0,0
1715,0,0,0
1716,39,14,5554000
1717,44,24,7464000
1718,27,4,3014000
1719,5,8,1618000
1720,0,17,2482000
1721,0,0,0
1722,1,0,90000
1723,0,0,0
1724,0,0,0
1725,0,0,0
1726,0,0,0
1727,1,0,90000
1728,1,0,90000
1729,1,0,90000
1730,11,0,990000
1731,21,0,1890000
1732,18,0,1620000
1733,23,0,2070000
1734,0,0,0
1735,0,0,0
1736,0,0,0
1737,5,0,450000
1738,36,0,3240000
1739,75,0,6750000
1740,86,0,7740000
1741,31,0,2790000
1742,2,0,180000
1743,0,0,0
1744,2,0,180000
1745,0,0,0
1746,1,0,90000
1747,2,0,180000
1748,0,0,0
1749,1,0,90000
1750,2,0,180000
1751,23,0,2070000
1752,12,0,1080000
1753,21,0,1890000
1754,16,0,1440000
1755,36,0,3240000
1756,27,0,2430000
1757,6,0,540000
1758,0,0,0
1759,0,0,0
1760,0,0,0
1761,0,0,0
1762,0,0,0
1763,0,0,0
1764,0,0,0
1765,0,0,0
1766,0,0,0
1767,0,0,0
1768,0,0,0
1769,0,0,0
1770,0,0,0
1771,75,16,9086000
1772,44,19,6734000
1773,17,4,2114000
1774,1,13,1988000
1775,0,7,1022000
1776,0,0,0
1777,0,0,0
1778,3,0,270000
1779,0,0,0
1780,0,0,0
1781,0,0,0
1782,0,0,0
1783,1,0,90000
1784,11,0,990000
1785,36,0,3240000
1786,73,0,6570000
1787,56,0,5040000
1788,28,0,2520000
1789,28,0,2520000
1790,1,0,90000
1791,9,0,810000
1792,115,0,10350000
1793,93,0,8370000
1794,48,0,4320000
1795,56,0,5040000
1796,25,0,2250000
1797,4,0,360000
1798,3,0,270000
1799,1,0,90000
1800,3,0,270000
1801,1,0,90000
1802,6,0,540000
1803,5,0,450000
1804,8,0,720000
1805,1,0,90000
1806,19,0,1710000
1807,21,0,1890000
1808,27,0,2430000
1809,43,0,3870000
1810,9,0,810000
1811,15,0,1350000
1812,3,0,270000
1813,0,0,0
1814,0,0,0
1815,0,0,0
1816,0,0,0
1817,0,0,0
1818,0,0,0
1819,0,0,0
1820,0,0,0
1821,0,0,0
1822,0,0,0
1823,0,0,0
1824,0,0,0
1825,0,0,0
1826,59,6,6186000
1827,25,2,2542000
1828,9,0,810000
1829,5,0,450000
1830,6,0,540000
1831,11,0,990000
1832,24,0,2160000
1833,14,0,1260000
1834,0,0,0
1835,0,0,0
1836,0,3,438000
1837,0,0,0
1838,1,0,90000
1839,22,0,1980000
1840,11,0,990000
1841,14,0,1260000
1842,0,7,1022000
1843,12,0,1080000
1844,49,0,4410000
1845,75,0,6750000
1846,4,0,360000
1847,1,0,90000
1848,0,0,0
1849,2,0,180000
1850,10,0,900000
1851,3,0,270000
1852,15,0,1350000
1853,2,0,180000
1854,4,0,360000
1855,6,0,540000
1856,1,0,90000
1857,6,0,540000
1858,21,0,1890000
1859,8,0,720000
1860,0,0,0
1861,31,0,2790000
1862,24,0,2160000
1863,39,0,3510000
1864,29,0,2610000
1865,12,0,1080000
1866,20,0,1800000
1867,6,0,540000
1868,0,0,0
1869,0,0,0
1870,0,0,0
1871,0,0,0
1872,0,0,0
1873,0,0,0
1874,0,0,0
1875,0,0,0
1876,0,0,0
1877,0,0,0
1878,0,0,0
1879,0,0,0
1880,0,0,0
1881,30,12,4452000
1882,40,1,3746000
1883,21,0,1890000
1884,36,0,3240000
1885,15,0,1350000
1886,51,0,4590000
1887,6,0,540000
1888,6,0,540000
1889,0,0,0
1890,0,1,146000
1891,0,9,1314000
1892,0,8,1168000
1893,0,0,0
1894,13,0,1170000
1895,3,0,270000
1896,0,0,0
1897,0,2,292000
1898,0,0,0
1899,6,0,540000
1900,21,0,1890000
1901,0,0,0
1902,0,0,0
1903,0,0,0
1904,0,0,0
1905,0,0,0
1906,1,0,90000
1907,8,0,720000
1908,9,0,810000
1909,5,0,450000
1910,4,0,360000
1911,3,0,270000
1912,4,0,360000
1913,23,0,2070000
1914,12,0,1080000
1915,7,0,630000
1916,18,0,1620000
1917,42,0,3780000
1918,14,0,1260000
1919,5,0,450000
1920,7,0,630000
1921,3,0,270000
1922,4,0,360000
1923,0,0,0
1924,0,0,0
1925,0,0,0
1926,0,0,0
1927,0,0,0
1928,0,0,0
1929,0,0,0
1930,0,0,0
1931,0,0,0
1932,0,0,0
1933,0,0,0
1934,0,0,0
1935,0,0,0
1936,0,0,0
1937,0,7,1022000
1938,4,6,1236000
1939,2,0,180000
1940,0,0,0
1941,7,4,1214000
1942,0,0,0
1943,0,0,0
1944,0,0,0
1945,0,1,146000
1946,0,2,292000
1947,0,0,0
1948,0,0,0
1949,0,0,0
1950,0,0,0
1951,0,0,0
1952,0,0,0
1953,0,0,0
1954,0,0,0
1955,0,0,0
1956,0,0,0
1957,0,0,0
1958,0,0,0
1959,0,0,0
1960,1,0,90000
1961,0,0,0
1962,0,0,0
1963,0,0,0
1964,0,0,0
1965,5,0,450000
1966,2,0,180000
1967,4,0,360000
1968,3,0,270000
1969,7,0,630000
1970,9,0,810000
1971,28,0,2520000
1972,9,0,810000
1973,21,0,1890000
1974,6,0,540000
1975,3,0,270000
1976,1,0,90000
1977,3,0,270000
1978,0,0,0
1979,0,0,0
1980,0,0,0
1981,0,0,0
1982,0,0,0
1983,0,0,0
1984,0,0,0
1985,0,0,0
1986,0,0,0
1987,0,0,0
1988,0,0,0
1989,0,0,0
1990,0,0,0
1991,0,0,0
1992,0,6,876000
1993,0,0,0
1994,0,0,0
1995,0,0,0
1996,0,28,4088000
1997,0,0,0
1998,0,0,0
1999,0,0,0
2000,0,0,0
2001,0,3,438000
2002,0,3,438000
2003,0,0,0
2004,2,0,180000
2005,6,0,540000
2006,0,1,146000
2007,0,0,0
2008,0,0,0
2009,0,0,0
2010,0,0,0
2011,0,0,0
2012,1,0,90000
2013,0,0,0
2014,0,0,0
2015,0,0,0
2016,0,0,0
2017,0,0,0
2018,0,0,0
2019,0,0,0
2020,1,0,90000
2021,9,0,810000
2022,6,0,540000
2023,9,0,810000
2024,5,0,450000
2025,3,0,270000
2026,12,0,1080000
2027,17,0,1530000
2028,23,0,2070000
2029,16,0,1440000
2030,10,0,900000
2031,4,0,360000
2032,5,0,450000
2033,0,0,0
2034,0,0,0
2035,0,0,0
2036,0,0,0
2037,0,0,0
2038,0,0,0
2039,0,0,0
2040,0,0,0
2041,0,0,0
2042,0,0,0
2043,0,0,0
2044,0,0,0
2045,0,0,0
2046,0,2,292000
2047,0,1,146000
2048,0,1,146000
2049,0,0,0
2050,0,0,0
2051,0,0,0
2052,0,0,0
2053,0,0,0
2054,0,0,0
2055,0,16,2336000
2056,0,12,1752000
2057,0,0,0
2058,3,0,270000
2059,25,0,2250000
2060,30,0,2700000
2061,4,0,360000
2062,12,1,1226000
2063,0,11,1606000
2064,0,0,0
2065,0,0,0
2066,0,0,0
2067,0,0,0
2068,0,0,0
2069,0,0,0
2070,0,0,0
2071,0,0,0
2072,0,0,0
2073,0,0,0
2074,0,0,0
2075,0,0,0
2076,1,0,90000
2077,3,0,270000
2078,5,0,450000
2079,4,0,360000
2080,1,0,90000
2081,2,0,180000
2082,1,0,90000
2083,7,0,630000
2084,4,1,506000
2085,4,0,360000
2086,3,0,270000
2087,5,0,450000
2088,0,0,0
2089,0,0,0
2090,0,0,0
2091,0,0,0
2092,0,0,0
2093,0,0,0
2094,0,0,0
2095,0,0,0
2096,0,0,0
2097,0,0,0
2098,0,0,0
2099,0,0,0
2100,0,0,0
2101,0,2,292000
2102,0,1,146000
2103,0,0,0
2104,0,0,0
2105,0,0,0
2106,0,0,0
2107,0,0,0
2108,0,5,730000
2109,0,0,0
2110,0,7,1022000
2111,0,0,0
2112,0,0,0
2113,15,0,1350000
2114,23,2,2362000
2115,20,1,1946000
2116,20,0,1800000
2117,5,12,2202000
2118,0,0,0
2119,0,3,438000
2120,0,0,0
2121,0,0,0
2122,0,0,0
2123,0,0,0
2124,0,0,0
2125,0,0,0
2126,0,0,0
2127,0,0,0
2128,0,0,0
2129,0,0,0
2130,0,0,0
2131,1,0,90000
2132,1,0,90000
2133,0,0,0
2134,7,0,630000
2135,1,0,90000
2136,4,0,360000
2137,6,0,540000
2138,6,0,540000
2139,3,0,270000
2140,7,0,630000
2141,2,0,180000
2142,5,0,450000
2143,0,0,0
2144,0,0,0
2145,0,0,0
2146,0,0,0
2147,0,0,0
2148,0,0,0
2149,0,0,0
2150,0,0,0
2151,0,0,0
2152,0,0,0
2153,0,0,0
2154,0,0,0
2155,0,0,0
2156,0,3,438000
2157,0,0,0
2158,0,0,0
2159,0,0,0
2160,0,0,0
2161,0,0,0
2162,0,0,0
2163,0,1,146000
2164,0,0,0
2165,0,4,584000
2166,1,0,90000
2167,1,0,90000
2168,11,0,990000
2169,11,6,1866000
2170,1,2,382000
2171,29,6,3486000
2172,21,2,2182000
2173,7,2,922000
2174,1,0,90000
2175,0,0,0
2176,0,0,0
2177,0,0,0
2178,0,0,0
2179,0,0,0
2180,0,0,0
2181,0,0,0
2182,0,0,0
2183,0,0,0
2184,0,0,0
2185,0,0,0
2186,0,0,0
2187,0,0,0
2188,0,0,0
2189,2,0,180000
2190,4,0,360000
2191,8,0,720000
2192,6,0,540000
2193,1,0,90000
2194,1,0,90000
2195,24,0,2160000
2196,10,0,900000
2197,1,0,90000
2198,0,0,0
2199,0,0,0
2200,0,0,0
2201,0,0,0
2202,0,0,0
2203,0,0,0
2204,0,0,0
2205,0,0,0
2206,0,0,0
2207,0,0,0
2208,0,0,0
2209,0,0,0
2210,0,0,0
2211,0,2,292000
2212,0,0,0
2213,0,0,0
2214,0,0,0
2215,0,0,0
2216,0,0,0
2217,0,0,0
2218,0,0,0
2219,0,0,0
2220,0,14,2044000
2221,0,0,0
2222,0,0,0
2223,22,0,1980000
2224,5,3,888000
2225,0,5,730000
2226,17,10,2990000
2227,34,0,3060000
2228,7,0,630000
2229,0,0,0
2230,2,0,180000
2231,0,0,0
2232,0,0,0
2233,0,0,0
2234,0,0,0
2235,0,0,0
2236,0,0,0
2237,1,0,90000
2238,0,0,0
2239,0,0,0
2240,0,0,0
2241,0,0,0
2242,0,0,0
2243,0,0,0
2244,0,0,0
2245,5,0,450000
2246,4,0,360000
2247,5,0,450000
2248,13,0,1170000
2249,14,0,1260000
2250,6,0,540000
2251,1,0,90000
2252,2,0,180000
2253,0,0,0
2254,0,0,0
2255,0,0,0
2256,0,0,0
2257,0,0,0
2258,0,0,0
2259,0,0,0
2260,0,0,0
2261,0,0,0
2262,0,0,0
2263,0,0,0
2264,0,0,0
2265,0,0,0
2266,0,5,730000
2267,0,0,0
2268,0,0,0
2269,0,0,0
2270,0,0,0
2271,0,0,0
2272,0,0,0
2273,0,0,0
2274,0,0,0
2275,0,16,2336000
2276,0,0,0
2277,0,0,0
2278,6,0,540000
2279,19,40,7550000
2280,1,0,90000
2281,0,0,0
2282,12,0,1080000
2283,1,0,90000
2284,1,0,90000
2285,1,0,90000
2286,0,0,0
2287,0,0,0
2288,0,0,0
2289,0,0,0
2290,0,0,0
2291,0,0,0
2292,0,0,0
2293,0,0,0
2294,0,0,0
2295,0,0,0
2296,0,0,0
2297,0,0,0
2298,0,0,0
2299,0,0,0
2300,0,0,0
2301,0,0,0
2302,2,0,180000
2303,11,0,990000
2304,2,7,1202000
2305,1,1,236000
2306,1,0,90000
2307,1,0,90000
2308,0,0,0
2309,0,0,0
2310,0,0,0
2311,0,0,0
2312,0,0,0
2313,0,0,0
2314,0,0,0
2315,0,0,0
2316,0,0,0
2317,0,0,0
2318,0,0,0
2319,0,0,0
2320,0,0,0
2321,0,0,0
2322,0,0,0
2323,0,8,1168000
2324,0,1,146000
2325,0,0,0
2326,0,2,292000
2327,0,13,1898000
2328,0,0,0
2329,1,5,820000
2330,12,11,2686000
2331,2,0,180000
2332,0,0,0
2333,0,11,1606000
2334,5,3,888000
2335,6,0,540000
2336,6,0,540000
2337,0,0,0
2338,0,0,0
2339,0,0,0
2340,0,0,0
2341,0,0,0
2342,0,0,0
2343,0,0,0
2344,0,0,0
2345,0,0,0
2346,0,0,0
2347,0,0,0
2348,0,0,0
2349,0,0,0
2350,0,0,0
2351,0,0,0
2352,0,0,0
2353,0,0,0
2354,0,0,0
2355,0,1,146000
2356,0,1,146000
2357,4,1,506000
2358,10,0,900000
2359,2,0,180000
2360,0,1,146000
2361,2,0,180000
2362,2,1,326000
2363,0,0,0
2364,0,0,0
2365,0,0,0
2366,0,0,0
2367,0,0,0
2368,0,0,0
2369,0,0,0
2370,0,0,0
2371,0,0,0
2372,0,0,0
2373,0,0,0
2374,0,0,0
2375,0,0,0
2376,0,0,0
2377,0,0,0
2378,0,0,0
2379,0,0,0
2380,0,0,0
2381,0,0,0
2382,0,0,0
2383,1,0,90000
2384,17,0,1530000
2385,37,0,3330000
2386,13,0,1170000
2387,0,0,0
2388,0,0,0
2389,9,30,5190000
2390,3,0,270000
2391,5,0,450000
2392,0,0,0
2393,0,0,0
2394,0,0,0
2395,1,0,90000
2396,0,0,0
2397,0,0,0
2398,0,0,0
2399,0,0,0
2400,0,0,0
2401,0,0,0
2402,0,0,0
2403,0,0,0
2404,0,0,0
2405,0,0,0
2406,0,0,0
2407,0,0,0
2408,0,1,146000
2409,0,0,0
2410,0,0,0
2411,0,0,0
2412,0,0,0
2413,1,0,90000
2414,3,0,270000
2415,3,0,270000
2416,0,0,0
2417,0,0,0
2418,0,0,0
2419,0,0,0
2420,0,0,0
2421,0,0,0
2422,0,0,0
2423,0,0,0
2424,0,0,0
2425,0,0,0
2426,0,0,0
2427,0,0,0
2428,0,0,0
2429,0,0,0
2430,0,0,0
2431,0,3,438000
2432,0,7,1022000
2433,0,7,1022000
2434,0,0,0
2435,0,0,0
2436,0,0,0
2437,0,0,0
2438,6,0,540000
2439,33,0,2970000
2440,28,0,2520000
2441,11,2,1282000
2442,10,0,900000
2443,24,0,2160000
2444,13,0,1170000
2445,4,0,360000
2446,1,0,90000
2447,2,0,180000
2448,0,0,0
2449,0,0,0
2450,0,0,0
2451,0,0,0
2452,0,0,0
2453,0,0,0
2454,0,0,0
2455,0,0,0
2456,0,0,0
2457,0,0,0
2458,0,0,0
2459,0,0,0
2460,0,0,0
2461,0,1,146000
2462,0,0,0
2463,0,0,0
2464,0,0,0
2465,0,0,0
2466,0,0,0
2467,0,0,0
2468,0,0,0
2469,0,0,0
2470,0,10,1460000
2471,0,0,0
2472,0,0,0
2473,0,0,0
2474,0,0,0
2475,0,0,0
2476,0,0,0
2477,0,0,0
2478,0,0,0
2479,0,0,0
2480,0,0,0
2481,0,0,0
2482,0,0,0
2483,0,0,0
2484,0,0,0
2485,0,0,0
2486,0,0,0
2487,0,0,0
2488,0,13,1898000
2489,0,0,0
2490,0,0,0
2491,0,0,0
2492,0,0,0
2493,5,0,450000
2494,9,0,810000
2495,19,0,1710000
2496,3,2,562000
2497,13,0,1170000
2498,9,0,810000
2499,0,0,0
2500,5,0,450000
2501,0,0,0
2502,2,0,180000
2503,0,0,0
2504,0,0,0
2505,0,0,0
2506,0,0,0
2507,0,0,0
2508,0,0,0
2509,0,0,0
2510,0,0,0
2511,0,0,0
2512,0,0,0
2513,0,0,0
2514,0,0,0
2515,0,0,0
2516,0,0,0
2517,0,0,0
2518,0,0,0
2519,0,0,0
2520,0,0,0
2521,0,0,0
2522,0,0,0
2523,0,0,0
2524,0,0,0
2525,0,7,1022000
2526,0,0,0
2527,0,0,0
2528,0,0,0
2529,0,0,0
2530,0,0,0
2531,0,0,0
2532,0,0,0
2533,0,0,0
2534,0,0,0
2535,0,0,0
2536,0,0,0
2537,0,0,0
2538,0,0,0
2539,0,0,0
2540,0,0,0
2541,0,0,0
2542,0,0,0
2543,0,4,584000
2544,0,3,438000
2545,0,0,0
2546,0,0,0
2547,1,0,90000
2548,26,0,2340000
2549,16,0,1440000
2550,15,0,1350000
2551,2,4,764000
2552,9,0,810000
2553,17,0,1530000
2554,1,4,674000
2555,1,0,90000
2556,0,0,0
2557,1,0,90000
2558,0,0,0
2559,0,0,0
2560,0,0,0
2561,0,0,0
2562,1,0,90000
2563,0,0,0
2564,0,0,0
2565,0,0,0
2566,0,0,0
2567,0,0,0
2568,0,0,0
2569,0,0,0
2570,0,0,0
2571,0,0,0
2572,0,0,0
2573,0,0,0
2574,0,0,0
2575,0,0,0
2576,0,0,0
2577,0,0,0
2578,0,0,0
2579,0,0,0
2580,0,0,0
2581,0,8,1168000
2582,0,0,0
2583,0,0,0
2584,0,0,0
2585,0,0,0
2586,0,0,0
2587,0,0,0
2588,0,0,0
2589,0,0,0
2590,0,0,0
2591,0,0,0
2592,0,0,0
2593,0,0,0
2594,0,0,0
2595,0,0,0
2596,0,0,0
2597,0,0,0
2598,0,0,0
2599,0,0,0
2600,0,1,146000
2601,0,0,0
2602,2,0,180000
2603,19,0,1710000
2604,4,0,360000
2605,2,0,180000
2606,30,1,2846000
2607,21,6,2766000
2608,5,25,4100000
2609,0,1,146000
2610,2,0,180000
2611,0,0,0
2612,0,0,0
2613,1,0,90000
2614,5,0,450000
2615,10,0,900000
2616,0,0,0
2617,0,0,0
2618,0,0,0
2619,1,0,90000
2620,0,0,0
2621,0,0,0
2622,0,0,0
2623,0,0,0
2624,0,0,0
2625,0,0,0
2626,0,0,0
2627,0,0,0
2628,0,0,0
2629,0,0,0
2630,0,0,0
2631,0,0,0
2632,0,0,0
2633,0,0,0
2634,0,0,0
2635,0,0,0
2636,0,0,0
2637,0,0,0
2638,0,0,0
2639,0,0,0
2640,0,0,0
2641,0,0,0
2642,0,0,0
2643,0,0,0
2644,0,0,0
2645,0,0,0
2646,0,0,0
2647,0,0,0
2648,0,0,0
2649,0,0,0
2650,0,0,0
2651,0,0,0
2652,0,0,0
2653,0,0,0
2654,0,0,0
2655,0,0,0
2656,0,0,0
2657,12,0,1080000
2658,4,0,360000
2659,14,0,1260000
2660,40,0,3600000
2661,31,0,2790000
2662,20,0,1800000
2663,31,0,2790000
2664,18,0,1620000
2665,10,2,1192000
2666,1,0,90000
2667,1,0,90000
2668,0,0,0
2669,7,1,776000
2670,8,0,720000
2671,0,0,0
2672,0,0,0
2673,0,0,0
2674,1,0,90000
2675,0,0,0
2676,0,0,0
2677,0,0,0
2678,0,0,0
2679,0,0,0
2680,0,0,0
2681,0,0,0
2682,0,0,0
2683,0,0,0
2684,0,0,0
2685,0,0,0
2686,0,0,0
2687,0,0,0
2688,0,0,0
2689,0,0,0
2690,0,0,0
2691,0,0,0
2692,0,12,1752000
2693,0,0,0
2694,0,0,0
2695,0,0,0
2696,0,0,0
2697,0,0,0
2698,0,0,0
2699,0,0,0
2700,0,0,0
2701,0,0,0
2702,0,0,0
2703,0,0,0
2704,0,0,0
2705,0,1,146000
2706,0,0,0
2707,0,0,0
2708,0,0,0
2709,0,0,0
2710,0,0,0
2711,14,0,1260000
2712,6,0,540000
2713,1,0,90000
2714,11,0,990000
2715,32,0,2880000
2716,16,0,1440000
2717,10,0,900000
2718,21,0,1890000
2719,19,0,1710000
2720,8,5,1450000
2721,2,0,180000
2722,2,0,180000
2723,0,0,0
2724,7,0,630000
2725,8,0,720000
2726,0,0,0
2727,0,0,0
2728,0,0,0
2729,0,0,0
2730,0,0,0
2731,0,0,0
2732,0,0,0
2733,0,0,0
2734,0,0,0
2735,0,0,0
2736,0,0,0
2737,0,0,0
2738,0,0,0
2739,0,0,0
2740,0,0,0
2741,0,0,0
2742,0,0,0
2743,0,0,0
2744,0,0,0
2745,0,0,0
2746,0,0,0
2747,0,0,0
2748,0,0,0
2749,0,0,0
2750,0,0,0
2751,0,0,0
2752,0,0,0
2753,0,0,0
2754,0,0,0
2755,0,0,0
2756,0,0,0
2757,0,0,0
2758,0,0,0
2759,0,0,0
2760,0,0,0
2761,0,0,0
2762,0,0,0
2763,0,0,0
2764,0,0,0
2765,0,0,0
2766,23,0,2070000
2767,2,0,180000
2768,3,0,270000
2769,11,0,990000
2770,12,0,1080000
2771,6,0,540000
2772,26,0,2340000
2773,4,0,360000
2774,4,0,360000
2775,4,1,506000
2776,3,0,270000
2777,0,0,0
2778,2,0,180000
2779,0,0,0
2780,1,0,90000
2781,0,0,0
2782,1,0,90000
2783,1,0,90000
2784,0,0,0
2785,0,0,0
2786,0,0,0
2787,0,0,0
2788,0,0,0
2789,0,0,0
2790,0,0,0
2791,0,0,0
2792,0,0,0
2793,0,0,0
2794,0,0,0
2795,0,0,0
2796,0,0,0
2797,0,0,0
2798,0,0,0
2799,0,0,0
2800,0,0,0
2801,0,0,0
2802,0,0,0
2803,0,0,0
2804,0,0,0
2805,0,0,0
2806,0,0,0
2807,0,0,0
2808,0,0,0
2809,0,0,0
2810,0,0,0
2811,0,0,0
2812,0,0,0
2813,0,7,1022000
2814,0,2,292000
2815,0,0,0
2816,0,0,0
2817,0,0,0
2818,0,0,0
2819,1,0,90000
2820,1,0,90000
2821,12,0,1080000
2822,2,0,180000
2823,24,0,2160000
2824,20,0,1800000
2825,14,0,1260000
2826,7,0,630000
2827,18,0,1620000
2828,7,0,630000
2829,7,0,630000
2830,15,0,1350000
2831,26,0,2340000
2832,8,0,720000
2833,8,0,720000
2834,0,0,0
2835,0,0,0
2836,0,0,0
2837,2,0,180000
2838,0,0,0
2839,0,0,0
2840,0,0,0
2841,0,0,0
2842,0,0,0
2843,0,0,0
2844,0,0,0
2845,0,0,0
2846,0,0,0
2847,0,0,0
2848,0,0,0
2849,0,0,0
2850,0,0,0
2851,0,0,0
2852,0,0,0
2853,0,0,0
2854,0,0,0
2855,0,0,0
2856,0,0,0
2857,0,0,0
2858,0,0,0
2859,0,0,0
2860,0,0,0
2861,0,0,0
2862,0,0,0
2863,0,0,0
2864,0,0,0
2865,0,0,0
2866,0,0,0
2867,0,0,0
2868,0,4,584000
2869,0,28,4088000
2870,0,0,0
2871,0,0,0
2872,0,0,0
2873,0,0,0
2874,0,0,0
2875,4,0,360000
2876,14,0,1260000
2877,32,0,2880000
2878,33,3,3408000
2879,10,0,900000
2880,7,0,630000
2881,12,0,1080000
2882,12,0,1080000
2883,0,0,0
2884,10,0,900000
2885,14,3,1698000
2886,32,2,3172000
2887,9,1,956000
2888,7,0,630000
2889,9,3,1248000
2890,5,0,450000
2891,2,0,180000
2892,0,0,0
2893,3,0,270000
2894,0,0,0
2895,0,0,0
2896,0,0,0
2897,0,0,0
2898,0,0,0
2899,0,0,0
2900,0,0,0
2901,0,0,0
2902,0,0,0
2903,0,0,0
2904,0,0,0
2905,0,0,0
2906,0,0,0
2907,0,0,0
2908,0,0,0
2909,0,0,0
2910,0,0,0
2911,0,0,0
2912,1,0,90000
2913,0,0,0
2914,0,0,0
2915,0,0,0
2916,0,0,0
2917,0,0,0
2918,0,0,0
2919,0,0,0
2920,0,0,0
2921,0,0,0
2922,0,0,0
2923,0,0,0
2924,0,0,0
2925,0,0,0
2926,0,0,0
2927,0,0,0
2928,0,0,0
2929,0,0,0
2930,8,0,720000
2931,6,0,540000
2932,19,3,2148000
2933,5,0,450000
2934,19,0,1710000
2935,6,0,540000
2936,4,0,360000
2937,1,0,90000
2938,0,0,0
2939,19,0,1710000
2940,6,0,540000
2941,16,0,1440000
2942,5,0,450000
2943,4,0,360000
2944,1,0,90000
2945,1,0,90000
2946,5,0,450000
2947,3,0,270000
2948,0,0,0
2949,0,0,0
2950,0,0,0
2951,0,0,0
2952,0,0,0
2953,0,0,0
2954,0,0,0
2955,0,0,0
2956,0,0,0
2957,0,0,0
2958,0,0,0
2959,0,0,0
2960,0,0,0
2961,0,0,0
2962,0,0,0
2963,0,0,0
2964,0,0,0
2965,0,0,0
2966,0,0,0
2967,0,0,0
2968,0,0,0
2969,0,0,0
2970,0,0,0
2971,0,0,0
2972,0,0,0
2973,0,0,0
2974,0,0,0
2975,0,0,0
2976,0,0,0
2977,0,0,0
2978,0,0,0
2979,0,0,0
2980,0,0,0
